0,1696
1,1697
2,1698
3,1699
4,1700
5,1701
6,1702
7,1702
8,1702
9,1703
10,1704
11,1705
12,1706
13,1707
14,1708
15,1707
16,1697
17,1707
18,1706
19,1697
20,1709
21,1710
22,1711
23,1712
24,1713
25,1704
26,1714
27,1697
28,1715
29,1697
30,1716
31,1716
32,1717
33,1718
34,1719
35,1720
36,1721
37,1722
38,1707
39,1702
40,1723
41,1724
42,1725
43,1726
44,1727
45,1728
46,1715
47,1729
48,1730
49,1731
50,1732
51,1733
52,1734
53,1735
54,1736
55,1737
56,1727
57,1738
58,1697
59,1739
60,1697
61,1704
62,1740
63,1740
64,1740
65,1741
66,1741
67,1742
68,1743
69,1744
70,1745
71,1697
72,1726
73,1746
74,1724
75,1747
76,1720
77,1748
78,1749
79,1750
80,1751
81,1752
82,1753
83,1754
84,1755
85,1742
86,1756
87,1757
88,1758
89,1759
90,1697
91,1760
92,1761
93,1762
94,1763
95,1739
96,1739
97,1764
98,1765
99,1766
100,1703
101,1767
102,1768
103,1769
104,1770
105,1769
106,1769
107,1771
108,1767
109,1772
110,1773
111,1774
112,1775
113,1776
114,1777
115,1758
116,1778
117,1779
118,1780
119,1781
120,1782
121,1783
122,1784
123,1785
124,1786
125,1787
126,1788
127,1789
128,1790
129,1791
130,1792
131,1793
132,1794
133,1795
134,1697
135,1796
136,1797
137,1798
138,1798
139,1697
140,1711
141,1697
142,1799
143,1800
144,1801
145,1802
146,1803
147,1804
148,1805
149,1806
150,1705
151,1807
152,1808
153,1809
154,1810
155,1811
156,1697
157,1697
158,1812
159,1813
160,1812
161,1814
162,1815
163,1816
164,1817
165,1818
166,1697
167,1819
168,1703
169,1703
170,1803
171,1697
172,1820
173,1821
174,1821
175,1822
176,1823
177,1697
178,1824
179,1825
180,1826
181,1827
182,1828
183,1829
184,1697
185,1830
186,1697
187,1703
188,1831
189,1697
190,1832
191,1697
192,1831
193,1833
194,1824
195,1697
196,1834
197,1697
198,1835
199,1836
200,1837
201,1838
202,1698
203,1697
204,1839
205,1840
206,1840
207,1841
208,1697
209,1698
210,1842
211,1843
212,1844
213,1845
214,1846
215,1847
216,1769
217,1848
218,1849
219,1850
220,1851
221,1823
222,1849
223,1852
224,1853
225,1854
226,1855
227,1855
228,1856
229,1727
230,1813
231,1697
232,1857
233,1858
234,1859
235,1860
236,1861
237,1856
238,1813
239,1862
240,1863
241,1824
242,1864
243,1824
244,1701
245,1865
246,1866
247,1867
248,1697
249,1868
250,1869
251,1870
252,1871
253,1872
254,1873
255,1874
256,1875
257,1876
258,1807
259,1868
260,1877
261,1878
262,1879
263,1880
264,1881
265,1882
266,1883
267,1884
268,1885
269,1738
270,1748
271,1886
