1569,2500
1570,2461
1571,2480
1572,2556
1573,2538
1574,2455
1575,2490
1576,2529
1577,2464
1578,2554
1579,2543
1580,2522
1581,2507
1582,2553
1583,2694
1584,2497
1585,2502
1586,2541
1587,2509
1588,2498
1589,2456
1590,2495
1591,2476
1592,2490
1593,2529
1594,2615
1595,2455
1596,2526
1597,2529
1598,2474
1599,2470
1600,2455
1601,2544
1602,2538
1603,2519
1604,2519
1605,2519
1606,2519
1607,2519
1608,2535
1609,2522
1610,2480
1611,2480
1612,2474
1613,2516
1614,2519
1615,2529
1616,2529
1617,2455
1618,2529
1619,2538
1620,2587
1621,2455
1622,2611
1623,2457
1624,2483
1625,2513
1626,2474
1627,2474
1628,2657
1629,2480
1630,2496
1631,2554
1632,2658
1633,2465
1634,2497
1635,2480
1636,2480
1637,2490
1638,2489
1639,2483
1640,2462
1641,2538
1642,2471
1643,2649
1644,2649
1645,2618
1646,2464
1647,2659
1648,2660
1649,2660
1650,2662
1651,2489
1652,2464
1653,2508
1654,2455
1655,2519
1656,2486
1657,2519
1658,2519
1659,2667
1660,2486
1661,2490
1662,2513
1663,2458
1664,2492
1665,2554
1666,2507
1667,2484
1668,2507
1669,2507
1670,2497
1671,2563
1672,2497
1673,2490
1674,2529
1675,2474
1676,2464
1677,2539
1678,2502
1679,2663
1680,2506
1681,2516
1682,2497
1683,2640
1684,2646
1685,2497
1686,2497
1687,2497
1688,2622
1689,2674
1690,2467
1691,2496
1692,2664
1693,2690
1694,2455
1695,2455
1696,2473
1697,2546
1698,2546
1699,2484
1700,2483
1701,2455
1702,2508
1703,2564
1704,2460
1705,2545
1706,2455
1707,2480
1708,2474
1709,2536
1710,2490
1711,2593
1712,2593
1713,2509
1714,2495
1715,2486
1716,2534
1717,2499
1718,2497
1719,2455
1720,2484
1721,2456
1722,2484
1723,2601
1724,2497
1725,2455
1726,2619
1727,2487
1728,2487
1729,2487
1730,2487
1731,2487
1732,2506
1733,2492
1734,2480
1735,2508
1736,2497
1737,2621
1738,2691
1739,2480
1740,2531
1741,2576
1742,2544
1743,2601
1744,2698
1745,2698
1746,2698
1747,2525
1748,2509
1749,2509
1750,2704
1751,2456
1752,2587
1753,2665
1754,2530
1755,2496
1756,2496
1757,2505
1758,2530
1759,2480
1760,2463
1761,2459
1762,2517
1763,2666
1764,2529
1765,2529
1766,2656
1767,2529
1768,2529
1769,2529
1770,2551
1771,2529
1772,2493
1773,2655
1774,2474
1775,2654
1776,2530
1777,2497
1778,2505
1779,2505
1780,2467
1781,2510
1782,2702
1783,2489
1784,2530
1785,2487
1786,2463
1787,2455
1788,2455
1789,2537
1790,2467
1791,2653
1792,2468
1793,2617
1794,2572
1795,2504
1796,2496
1797,2486
1798,2542
1799,2456
1800,2489
1801,2545
1802,2545
1803,2590
1804,2492
1805,2520
1806,2641
1807,2496
1808,2505
1809,2456
1810,2542
1811,2642
1812,2496
1813,2530
1814,2643
1815,2530
1816,2524
1817,2456
1818,2456
1819,2551
1820,2487
1821,2512
1822,2530
1823,2644
1824,2545
1825,2497
1826,2480
1827,2529
1828,2645
1829,2529
1830,2456
1831,2523
1832,2646
1833,2462
1834,2529
1835,2529
1836,2471
1837,2656
1838,2647
1839,2699
1840,2464
1841,2529
1842,2648
1843,2701
1844,2492
1845,2519
1846,2519
1847,2455
1848,2474
1849,2496
1850,2669
1851,2474
1852,2476
1853,2464
1854,2648
