191,118,0,4
193,2,0,35
193,2,0,24
193,2,0,1
193,2,1,35
193,2,1,24
193,2,1,1
194,13,0,35
195,120,0,47
195,120,0,48
196,121,0,24
197,122,0,34
197,116,0,7
197,117,0,24
198,122,0,34
198,117,0,24
199,2,0,34
200,2,0,34
201,2,0,34
202,2,0,34
203,7,0,34
204,7,0,34
204,7,1,34
204,7,2,34
205,107,0,34
206,2,0,49
206,2,0,7
206,2,0,7
207,124,0,50
207,124,0,1
207,124,0,1
207,124,0,1
208,125,0,51
208,125,0,1
209,125,0,51
209,125,0,1
210,126,0,52
210,46,0,4
210,46,0,4
211,127,0,53
212,119,0,54
221,2,1,1
221,2,1,1
221,128,0,55
221,128,0,1
221,128,0,1
222,129,0,56
222,129,0,4
223,130,0,57
224,130,0,57
225,2,1,1
225,2,1,1
225,131,0,58
225,131,0,4
225,131,0,4
225,131,0,1
226,2,1,1
226,2,1,1
226,132,0,58
226,132,0,1
226,132,0,1
226,132,0,58
227,133,0,4
227,133,0,4
227,133,0,11
228,2,0,59
228,2,0,7
229,134,0,60
230,2,0,60
230,2,0,61
231,2,0,61
232,7,0,60
233,135,0,60
233,135,0,11
236,2,0,62
236,2,0,0
238,2,0,62
238,2,0,14
239,2,0,62
239,2,0,11
240,136,0,13
240,136,0,4
240,136,0,1
240,136,0,13
240,136,0,4
240,136,0,1
241,2,0,63
241,2,0,4
242,135,0,63
242,135,0,11
243,119,0,64
243,8,0,4
244,119,0,64
245,128,0,1
247,0,0,65
249,0,0,65
251,2,0,66
251,2,0,11
251,2,0,11
252,138,0,4
252,138,0,4
252,138,0,11
253,2,0,67
254,139,0,4
255,140,0,4
256,46,0,68
257,141,0,69
258,142,0,4
258,142,0,11
260,46,0,70
261,0,0,69
261,0,0,10
261,0,0,1
261,0,0,10
262,2,0,69
262,2,0,71
263,2,0,69
264,2,0,69
264,2,0,72
265,143,0,69
265,143,0,1
266,144,0,69
267,144,0,69
267,144,0,11
268,2,0,69
269,2,0,69
269,145,0,4
270,2,0,69
270,2,0,61
270,2,0,9
271,0,0,69
271,0,0,10
271,0,0,10
272,2,0,69
273,144,0,69
274,2,0,69
274,2,0,1
275,146,0,69
276,147,0,69
276,147,0,73
278,148,0,74
280,2,2,14
280,111,0,75
281,2,2,4
281,111,0,75
282,2,2,7
282,111,0,75
283,149,0,74
283,149,0,0
284,150,0,76
285,151,0,77
285,151,0,78
286,151,0,77
288,11,0,77
288,11,0,77
288,11,0,61
289,152,0,77
290,2,0,77
290,2,0,11
291,44,0,77
292,153,0,77
292,153,0,13
293,153,0,77
294,2,0,77
294,2,0,61
295,2,0,14
295,154,0,77
296,155,0,79
297,127,0,13
297,127,0,1
298,153,0,13
298,153,0,1
299,127,0,13
300,153,0,13
300,153,0,1
301,2,0,13
301,2,0,9
302,156,0,13
302,156,0,4
302,156,0,4
302,156,0,4
303,143,0,13
303,143,0,1
304,157,0,13
305,158,0,13
307,159,0,4
307,159,0,7
307,159,0,7
308,159,0,4
309,160,0,80
309,160,0,7
310,31,0,81
310,31,1,81
311,117,0,82
313,2,0,83
313,2,0,73
314,2,0,84
314,2,0,73
315,2,0,85
315,2,0,73
316,2,0,86
316,2,0,1
317,161,0,4
317,161,0,8
317,161,0,61
318,163,0,87
318,163,0,87
319,163,0,87
319,163,0,87
320,163,0,87
320,163,0,87
321,164,0,87
321,164,0,87
322,165,0,87
322,165,1,87
325,160,0,88
325,160,0,7
326,117,0,88
328,166,0,4
328,166,0,89
328,166,0,4
328,166,0,4
328,166,0,1
329,2,0,90
329,2,0,90
335,167,0,91
337,128,0,92
337,128,0,1
338,168,0,92
339,128,0,92
339,128,0,1
340,2,0,92
340,2,0,93
341,111,0,92
342,5,0,94
342,5,0,4
342,5,0,4
343,2,1,11
343,169,0,92
343,169,0,11
344,2,1,11
344,170,0,92
345,101,0,95
345,101,0,31
345,101,0,31
349,2,0,96
349,2,1,7
351,171,0,8
351,171,0,97
352,2,0,98
352,2,0,99
353,2,0,8
353,2,0,1
353,2,0,4
353,2,0,1
354,158,0,87
355,172,0,100
356,2,0,8
356,2,0,4
356,2,0,1
357,173,0,8
357,173,0,11
357,173,0,4
357,173,0,4
358,2,0,8
359,2,0,8
360,2,0,87
360,2,1,87
361,90,0,87
362,2,0,7
362,2,1,7
363,2,0,100
363,2,0,7
364,2,0,87
365,2,0,8
365,2,0,9
367,2,0,87
367,2,3,87
368,2,0,87
368,2,1,87
369,2,0,8
370,2,0,87
371,2,0,87
372,178,0,8
373,62,0,87
373,62,0,87
374,179,0,93
374,179,0,11
374,179,0,61
374,179,0,11
374,179,0,1
375,176,0,87
375,176,1,87
376,180,0,8
376,180,0,8
376,180,0,8
376,180,0,8
377,2,0,8
377,2,0,8
377,2,3,8
377,2,3,8
377,111,0,11
378,2,0,87
378,2,0,87
378,2,0,1
379,118,0,6
379,2,0,8
379,2,0,8
380,118,0,6
380,2,0,8
380,2,0,8
381,44,0,87
383,2,0,100
384,2,0,101
385,172,0,102
385,172,0,82
386,172,0,100
386,172,0,80
387,181,0,8
387,181,0,4
388,182,0,8
388,182,0,4
389,183,0,8
389,183,0,8
390,184,0,8
390,184,0,4
391,185,0,8
391,185,0,4
392,186,0,4
392,186,0,4
394,188,0,4
394,188,0,4
395,188,0,4
395,188,0,4
396,189,0,4
396,189,0,4
397,190,0,4
397,190,0,4
397,190,0,4
397,190,0,4
398,188,0,4
398,188,0,4
398,188,1,4
398,188,1,4
399,42,0,4
399,42,0,4
400,52,0,4
400,52,0,4
402,2,2,1
402,2,2,1
402,192,0,1
402,191,0,4
402,191,0,1
402,191,0,1
403,23,0,4
403,23,1,4
403,2,0,12
403,2,1,12
404,23,0,4
404,2,0,7
405,193,0,4
406,194,0,4
407,88,0,4
407,88,1,4
408,88,0,4
409,164,0,4
409,164,0,4
410,165,0,4
410,165,1,4
411,195,0,103
412,93,0,4
413,196,0,104
414,2,1,0
414,35,0,4
415,2,1,7
415,35,0,4
416,25,0,105
417,197,0,4
417,197,0,61
417,197,0,4
417,197,0,4
418,2,1,11
419,2,0,1
419,2,1,106
420,2,0,107
420,2,1,107
421,2,1,106
422,2,0,14
422,2,1,14
423,2,0,7
424,2,0,14
424,2,1,14
425,2,0,6
425,2,1,6
426,2,0,7
427,2,0,108
430,141,0,109
431,2,0,110
432,2,1,7
435,2,0,111
437,2,0,112
437,2,0,61
437,198,0,25
437,198,0,25
438,124,0,113
438,124,0,113
439,2,0,114
440,2,0,115
440,2,0,1
441,2,0,24
442,124,0,113
443,0,0,116
444,2,0,116
444,2,0,4
445,2,0,116
445,2,0,7
446,2,0,116
446,2,0,14
447,0,0,116
448,2,0,116
449,2,0,116
449,2,0,0
450,2,0,116
450,2,0,4
451,2,0,116
451,2,0,24
452,2,0,14
452,199,0,115
452,199,0,117
452,199,0,4
453,31,0,7
454,200,0,48
454,200,0,48
454,200,0,48
454,200,0,48
454,200,0,14
454,200,0,14
454,200,0,14
454,200,0,14
454,200,0,14
454,200,0,14
455,2,2,14
455,2,2,14
455,43,0,48
455,43,0,48
455,43,1,48
455,43,1,48
456,2,0,118
456,2,0,118
457,201,0,48
457,201,0,48
458,41,0,33
458,41,0,4
458,41,1,4
458,41,1,33
458,102,0,4
458,102,0,48
458,102,1,48
458,102,1,4
459,41,0,119
459,41,0,4
459,41,1,4
459,41,1,119
459,102,0,48
459,102,0,4
459,102,1,4
459,102,1,48
460,41,0,120
460,41,0,4
460,41,1,4
460,41,1,120
460,102,0,48
460,102,0,4
460,102,1,4
460,102,1,48
461,2,0,1
461,2,0,1
461,63,0,48
461,63,0,4
461,63,0,4
461,63,0,48
461,63,0,48
461,63,0,4
461,63,0,48
461,63,0,4
462,2,0,1
462,63,0,48
462,63,0,4
462,63,0,4
462,63,0,48
462,63,0,48
462,63,0,4
462,63,0,48
462,63,0,4
463,63,0,48
463,63,0,48
463,63,0,48
463,63,0,48
463,63,0,48
463,63,0,48
463,63,0,48
463,63,0,48
464,7,0,121
465,7,0,121
466,7,0,121
467,141,0,122
468,202,0,123
469,2,0,123
469,2,0,11
474,2,0,124
475,103,0,125
475,103,0,4
477,204,0,126
477,204,0,127
478,205,0,126
478,205,0,127
479,172,0,126
479,172,0,128
480,158,0,126
480,158,0,126
480,158,0,126
481,2,0,126
481,158,0,126
481,158,0,126
481,158,0,126
482,31,0,126
482,31,0,126
483,31,0,126
483,206,0,126
484,31,0,126
484,206,0,126
485,117,0,126
486,2,0,129
488,43,0,130
488,43,0,130
488,43,1,130
488,43,1,130
489,2,0,24
489,2,1,24
489,208,0,131
489,208,0,131
490,208,0,131
490,208,0,131
491,9,0,132
492,209,0,130
492,209,1,130
493,105,0,133
494,2,0,134
494,2,0,114
494,2,0,24
494,2,0,114
494,2,1,114
494,2,2,114
495,2,0,134
495,2,0,114
495,2,0,24
495,2,0,114
496,2,0,134
496,2,0,134
496,2,1,114
496,2,2,114
497,2,0,134
497,2,0,134
497,2,1,4
497,2,2,4
498,2,0,134
498,2,0,134
498,2,1,7
498,2,2,7
499,2,0,134
499,2,0,134
499,2,1,12
499,2,2,12
500,2,0,134
500,2,0,134
500,2,1,24
500,2,2,24
501,2,0,134
501,2,0,134
501,2,1,11
501,2,2,11
502,2,0,134
502,2,0,24
502,2,1,114
502,2,2,114
503,211,0,130
503,211,0,130
504,212,0,130
504,212,0,135
505,213,0,130
506,31,0,135
506,44,0,130
507,44,0,130
508,2,0,136
509,216,0,128
509,216,0,128
509,216,0,128
509,216,0,128
510,217,0,128
510,217,0,128
510,217,0,0
511,42,0,128
511,42,0,128
511,42,0,0
512,42,0,128
512,42,0,128
513,117,0,137
514,141,0,138
515,2,0,139
516,218,0,140
517,2,0,141
517,2,0,1
518,43,0,140
518,43,0,140
519,43,0,140
519,43,0,140
520,219,0,140
520,219,0,26
520,219,0,48
522,205,0,142
522,205,0,127
523,117,0,142
524,158,0,142
524,158,0,61
527,2,0,143
528,208,0,144
528,208,0,144
528,208,0,0
529,2,2,128
529,2,3,128
529,2,4,135
529,43,0,145
529,43,0,145
530,31,0,135
530,43,0,145
530,43,0,145
531,43,0,145
531,43,0,145
532,2,4,114
532,43,0,145
532,43,0,145
533,200,0,145
533,200,0,145
533,200,0,145
533,200,0,145
533,200,0,14
533,200,0,14
533,200,0,14
533,200,0,14
533,200,0,14
533,200,0,14
534,43,0,145
534,43,0,145
535,219,0,145
535,219,0,26
535,219,0,48
536,2,1,146
536,2,1,61
536,63,0,145
537,220,0,145
537,220,1,145
540,2,0,147
540,2,0,24
541,31,0,148
541,31,1,114
541,31,1,114
541,31,2,114
541,31,2,114
541,31,3,148
542,31,0,148
542,31,0,114
542,31,0,114
542,31,1,148
542,31,1,114
542,31,1,114
543,208,0,149
543,208,0,149
543,208,0,0
544,221,0,150
544,221,0,150
545,222,0,150
545,222,0,150
546,223,0,128
546,223,0,128
546,223,0,150
546,223,0,150
547,2,6,34
547,43,0,150
547,43,0,150
547,43,1,150
547,43,1,150
547,43,2,150
547,43,2,150
548,224,0,150
548,224,0,150
549,224,0,150
549,224,0,150
550,225,0,150
550,225,0,150
551,226,0,150
551,226,0,150
552,225,0,150
552,225,0,150
553,226,0,150
553,226,0,150
554,2,2,4
554,43,0,150
554,43,0,150
555,2,2,24
555,43,0,150
555,43,0,150
556,2,2,11
556,43,0,150
556,43,0,150
557,43,0,150
557,43,0,150
558,227,0,150
558,227,0,150
559,2,2,6
559,2,3,6
559,227,0,150
559,227,0,150
560,2,2,4
560,2,3,4
560,227,0,150
560,227,0,150
561,2,2,7
561,2,3,7
561,227,0,150
561,227,0,150
562,2,2,14
562,2,3,14
562,227,0,150
562,227,0,150
563,2,2,24
563,2,3,24
563,227,0,150
563,227,0,150
564,119,0,4
564,119,1,4
564,227,0,150
564,227,0,150
565,2,2,14
565,2,3,14
565,227,0,150
565,227,0,150
566,227,0,150
566,227,0,150
567,2,2,14
567,2,3,14
567,227,0,150
567,227,0,150
568,2,2,6
568,228,0,150
568,228,0,150
569,2,2,7
569,228,0,150
569,228,0,150
570,2,2,11
570,228,0,150
570,228,0,150
571,228,0,150
571,228,0,150
572,224,0,150
572,224,0,150
573,227,0,150
573,227,0,150
574,226,0,150
574,226,0,150
575,226,0,150
575,226,0,150
576,229,0,151
576,229,0,150
576,229,0,150
577,2,0,152
577,2,0,1
577,2,0,1
577,2,0,1
578,230,0,153
578,230,0,4
578,230,1,4
579,231,0,154
580,7,0,155
581,7,0,155
582,7,0,155
583,43,0,11
583,43,0,156
583,43,0,156
584,43,0,11
584,43,0,156
584,43,0,156
585,43,0,156
585,43,0,156
585,43,0,11
586,2,0,157
586,2,0,158
586,2,0,11
587,2,0,159
587,2,0,9
589,232,0,160
589,232,0,114
589,232,0,114
589,232,0,9
589,232,0,114
589,232,0,114
590,155,0,161
590,155,0,61
591,233,0,161
591,233,0,135
592,31,0,127
592,234,0,14
592,234,0,14
592,234,0,14
592,234,0,14
592,234,0,161
593,31,0,127
593,234,0,161
594,2,0,162
594,2,1,1
594,2,2,1
594,2,3,1
596,235,0,163
597,2,0,163
597,2,0,127
598,2,0,164
598,2,0,1
600,236,0,165
600,236,0,165
600,236,0,165
600,236,0,165
600,236,0,165
600,236,0,165
601,237,0,165
601,237,0,165
601,237,0,165
601,237,0,165
601,237,0,165
601,237,0,165
602,236,0,165
602,236,0,165
602,236,0,165
602,236,0,165
603,237,0,165
603,237,0,165
603,237,0,165
603,237,0,165
604,237,0,165
604,237,0,165
604,237,0,165
604,237,0,165
605,2,0,165
605,2,0,165
605,2,2,165
605,2,2,165
605,176,0,166
606,2,2,4
606,101,0,165
606,101,0,165
607,2,2,12
607,101,0,165
607,101,0,165
608,2,3,165
608,2,3,165
608,2,4,165
608,2,4,165
608,238,0,165
608,238,0,1
609,2,0,165
609,239,0,4
609,239,0,4
609,239,0,7
610,24,0,114
610,24,0,114
610,2,0,165
610,2,1,127
611,2,3,166
611,2,3,166
611,2,4,166
611,2,4,166
611,176,0,165
612,2,3,165
612,2,3,165
612,2,4,165
612,2,4,165
612,176,0,165
613,2,0,165
613,2,2,167
614,240,0,168
614,240,0,114
615,241,0,156
615,241,0,156
616,2,0,156
616,2,3,156
616,242,0,14
616,242,0,14
616,242,0,14
616,242,0,14
616,242,0,14
616,242,0,14
617,31,0,156
617,31,3,156
617,243,0,0
617,243,0,0
618,31,0,156
618,31,3,156
619,31,0,156
619,31,1,0
620,2,0,156
620,2,0,10
621,31,0,156
621,31,3,4
621,31,3,156
622,111,0,156
622,111,1,156
623,244,0,156
623,244,0,4
624,13,0,156
624,13,1,156
625,13,0,156
626,31,0,4
626,31,1,4
626,9,0,156
627,31,0,24
627,31,1,24
627,9,0,156
628,2,0,169
628,239,0,4
628,239,0,4
628,239,0,7
629,2,0,169
629,239,0,4
629,239,0,4
629,239,0,14
630,245,0,170
630,245,0,170
631,2,0,170
631,239,0,14
631,239,0,4
631,239,0,4
632,24,0,114
632,24,0,114
632,2,0,170
632,2,1,127
633,246,0,171
633,246,0,172
634,2,1,1
634,248,0,172
635,2,3,4
635,247,0,173
635,249,0,153
636,2,0,174
636,239,0,7
636,239,0,4
636,239,0,4
637,2,0,174
637,239,0,14
637,239,0,4
637,239,0,4
638,2,0,153
638,250,0,130
638,250,0,130
639,2,0,175
639,251,0,1
642,2,0,175
642,2,0,127
643,255,0,176
643,15,0,150
643,15,0,4
643,15,0,4
643,254,0,4
643,254,0,4
643,254,0,177
644,2,3,135
644,209,0,150
644,209,0,135
645,255,0,176
645,15,0,150
645,15,0,4
645,15,0,4
645,254,0,4
645,254,0,4
645,254,0,177
646,209,0,150
646,209,0,135
647,2,0,178
647,2,0,1
648,2,0,167
648,2,2,179
649,256,0,180
649,256,0,180
650,2,2,4
650,2,3,4
650,243,0,180
650,243,0,135
650,243,0,180
651,237,0,180
651,237,0,180
651,237,0,180
651,237,0,180
653,2,0,180
653,239,0,4
653,239,0,4
653,239,0,14
654,2,0,180
654,209,0,135
655,2,0,180
655,209,0,135
655,209,0,48
656,119,0,135
656,2,0,180
656,2,3,180
657,31,1,23
657,31,2,23
657,2,0,180
657,2,1,180
658,257,0,181
659,31,0,150
659,31,2,135
659,31,2,150
659,2,2,182
660,31,0,150
660,31,2,114
660,31,2,114
660,31,4,150
661,31,0,150
661,31,1,114
661,31,1,114
661,31,2,150
662,158,0,150
662,158,0,61
663,2,0,150
664,31,0,150
664,31,0,114
664,31,0,114
664,31,5,150
664,31,5,114
664,31,5,114
665,31,0,150
665,31,0,114
665,31,0,114
665,31,2,150
665,31,2,114
665,31,2,114
666,31,0,150
666,31,0,114
666,31,0,114
666,31,1,150
666,31,1,114
666,31,1,114
667,208,0,150
667,208,0,150
667,208,0,0
667,208,0,4
668,2,0,24
668,2,1,24
668,208,0,150
668,208,0,150
669,208,0,150
669,208,0,150
669,208,0,4
669,208,1,150
669,208,1,4
669,208,1,150
670,259,0,150
670,259,0,150
670,259,1,150
670,259,1,150
671,259,0,150
671,259,0,150
671,259,0,0
672,175,0,150
672,175,0,0
672,175,0,150
672,175,0,0
673,175,0,150
673,175,0,150
674,2,2,114
674,2,3,114
674,0,0,183
674,0,0,183
675,2,2,24
675,2,3,24
675,0,0,183
675,0,0,183
676,174,0,153
676,174,1,153
676,0,0,183
676,0,0,183
677,2,0,183
677,2,0,183
677,2,1,114
677,2,2,114
678,2,0,183
678,2,0,183
678,2,1,24
678,2,2,24
679,2,0,183
679,239,0,4
679,239,0,7
679,239,0,4
680,2,0,183
680,2,3,183
680,260,0,4
680,260,0,14
680,260,0,14
680,260,0,14
680,260,0,14
680,260,0,14
680,260,0,14
680,260,0,4
681,261,0,177
681,261,0,177
681,261,0,177
681,261,0,14
681,261,0,177
681,261,0,177
682,262,0,177
682,262,0,177
682,262,0,177
682,262,0,14
682,262,0,14
682,262,0,177
683,263,0,177
683,263,0,4
683,263,0,4
684,2,2,114
684,2,3,114
684,44,0,177
685,174,0,153
685,174,1,153
685,44,0,177
686,31,0,135
687,31,0,135
687,264,0,145
688,44,0,145
688,209,0,145
688,209,0,135
689,209,0,145
689,209,0,135
690,209,0,145
690,265,0,135
691,266,0,182
691,266,0,182
691,266,0,182
691,266,0,182
691,266,0,182
691,266,0,182
692,119,0,135
692,101,0,182
692,101,0,182
692,101,0,4
692,101,0,4
693,2,0,182
693,2,0,114
693,2,0,182
693,2,0,114
694,267,0,182
694,267,0,135
694,267,0,182
695,2,0,182
695,2,0,135
695,2,0,182
696,2,0,182
696,2,0,135
696,2,0,182
697,2,0,182
697,2,0,135
697,2,0,182
698,2,0,182
698,2,0,182
698,2,1,114
698,2,2,114
699,2,0,182
699,2,0,182
699,2,4,182
699,2,4,182
700,268,0,182
700,268,0,182
701,266,0,184
701,266,0,182
701,266,0,182
701,266,0,184
701,266,0,182
701,266,0,182
702,2,0,182
702,239,0,14
702,239,0,4
702,239,0,4
703,2,0,182
703,2,1,135
703,2,2,182
704,31,0,135
704,2,0,182
704,2,1,182
705,119,0,135
705,2,0,182
706,2,0,182
706,2,1,114
707,2,0,182
707,2,1,182
708,2,0,182
708,212,0,135
710,272,0,140
710,271,0,176
710,271,0,145
711,31,0,145
711,31,0,135
711,209,0,130
712,31,0,145
712,31,0,135
712,209,0,130
713,31,0,145
713,31,0,135
713,2,1,4
713,2,2,4
714,31,0,145
714,31,2,135
714,31,2,145
715,31,0,145
715,31,1,145
715,2,0,6
715,2,0,6
716,274,0,145
717,2,0,145
717,247,0,173
717,249,0,153
718,31,1,135
718,2,0,145
718,43,0,4
718,43,0,4
719,2,0,145
720,31,0,145
721,31,0,145
721,31,1,135
721,2,1,4
721,2,2,4
722,31,0,145
723,31,0,145
723,43,0,48
723,43,0,48
724,31,0,145
724,43,0,145
724,43,0,145
725,31,0,145
726,31,0,145
726,210,0,145
727,31,0,145
727,2,1,9
728,31,0,145
728,277,0,145
728,277,0,145
729,31,0,145
729,43,0,48
729,43,0,48
730,31,0,145
730,43,0,145
730,43,0,145
731,31,0,145
731,44,0,145
732,31,0,145
733,31,0,145
734,31,0,145
734,192,0,4
735,31,0,145
735,31,3,145
735,214,0,14
735,214,0,14
736,31,0,135
736,101,0,145
736,101,0,145
737,54,0,145
737,54,0,145
738,54,0,145
738,54,0,145
739,210,0,145
740,278,0,145
740,278,0,145
741,279,0,145
742,280,0,145
743,2,3,87
743,2,4,87
743,44,0,145
743,44,0,135
744,44,0,145
744,44,0,135
744,44,1,87
744,44,1,87
745,44,0,145
746,44,0,145
747,31,0,135
747,281,0,145
747,281,0,145
747,281,1,145
747,281,1,145
748,44,0,145
749,7,0,34
749,7,1,34
749,44,0,145
750,7,0,34
750,7,1,34
750,44,0,145
751,44,0,145
752,44,0,145
752,44,0,185
753,44,0,145
753,44,1,145
754,44,0,145
754,44,1,145
755,31,0,135
755,44,0,145
756,44,0,145
757,127,0,4
757,44,0,145
758,2,2,186
758,44,0,145
759,44,0,145
759,44,0,127
760,44,0,145
761,44,0,145
762,31,0,135
762,46,0,145
762,46,0,11
763,46,0,145
764,31,0,135
764,46,0,145
765,31,1,127
765,46,0,145
766,46,0,145
766,46,1,145
767,2,0,179
767,239,0,14
767,239,0,4
767,239,0,4
768,24,0,114
768,24,0,114
768,2,0,179
768,2,1,127
769,2,0,34
769,274,0,140
770,283,0,140
770,283,0,128
771,284,0,140
772,274,0,140
772,274,0,127
773,128,0,140
773,128,0,1
774,128,0,140
774,128,0,1
775,285,0,140
775,285,0,140
775,285,0,14
775,285,0,14
775,285,0,140
775,285,0,140
776,2,1,140
776,286,0,140
777,287,0,140
777,287,0,140
777,287,0,140
778,155,0,140
778,155,0,151
779,288,0,140
780,2,0,140
780,234,0,14
780,234,0,14
780,234,0,151
780,234,0,14
780,234,0,14
781,2,0,140
781,234,0,151
782,2,0,140
782,2,1,140
782,24,0,114
782,24,0,114
782,289,0,114
782,289,0,4
783,2,0,140
783,24,0,114
783,24,0,114
783,289,0,114
783,289,0,48
783,289,0,4
784,2,0,140
784,2,1,140
784,24,0,114
784,24,0,114
784,289,0,114
784,289,0,4
785,2,0,140
785,2,1,1
786,2,0,140
786,290,0,114
786,290,0,114
786,290,0,13
786,290,0,4
787,291,0,140
787,291,0,4
788,44,0,140
790,7,0,187
791,2,0,188
791,2,0,24
792,2,0,151
792,2,1,151
793,2,0,151
793,2,0,189
794,2,0,151
795,2,2,151
795,234,0,151
796,2,0,151
796,251,0,1
797,2,0,151
797,293,0,35
797,293,0,114
